stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
6-3029,3029,Touche Annette,Chantepie,48.08566900,-1.60741300,,,0,,1,
6-3926,3926,Touche Audienne,Pont-Péan,48.00180500,-1.71419700,,,0,,2,
6-3927,3927,Touche Audienne,Pont-Péan,48.00195300,-1.71336500,,,0,,2,
6-3145,3145,Touche Champagne,Pacé,48.17995800,-1.80163000,,,0,,2,
6-3146,3146,Touche Champagne,Pacé,48.18010300,-1.80192000,,,0,,2,
6-2152,2152,Touche Lambert,Cesson-Sévigné,48.13524300,-1.62286600,,,0,,1,
6-2153,2153,Touche Lambert,Cesson-Sévigné,48.13505300,-1.62280700,,,0,,1,
6-3104,3104,Touche Milon,Pacé,48.14845800,-1.78470700,,,0,,1,
6-3120,3120,Touche Milon,Pacé,48.14858800,-1.78490300,,,0,,1,
6-2110,2110,Touche sur Roche,Cesson-Sévigné,48.09762800,-1.58675700,,,0,,2,
6-2111,2111,Touche sur Roche,Cesson-Sévigné,48.09797100,-1.58688800,,,0,,2,
6-2749,2749,Touche Tizon,Noyal-Châtillon-sur-Seiche,48.05586500,-1.70112400,,,0,,2,
6-1160,1160,Tournebride,Rennes,48.11409500,-1.63762000,,,0,,1,
6-1609,1609,Tournebride,Rennes,48.11420500,-1.63650900,,,0,,1,
6-1610,1610,Tournebride,Rennes,48.11403000,-1.63602400,,,0,,1,
6-1441,1441,Triangle,Rennes,48.08686000,-1.66091900,,,0,,1,
6-1465,1465,Triangle,Rennes,48.08611700,-1.66111900,,,0,,1,
6-5013,5013,Triangle,Rennes,48.08640500,-1.66052100,,,0,6-15013,1,
6-5028,5028,Triangle,Rennes,48.08647700,-1.66065400,,,0,6-15013,1,
6-9239,9239,Triangle,Rennes,48.08650000,-1.66164100,,,0,,1,
6-1041,1041,Trois Croix,Rennes,48.12906100,-1.68369200,,,0,,1,
6-1101,1101,Trois Croix,Rennes,48.12724900,-1.68324300,,,0,,1,
6-1425,1425,Trois Croix,Rennes,48.12800000,-1.68244800,,,0,,1,
6-3752,3752,Trois Marches,Vezin-le-Coquet,48.10470800,-1.73895100,,,0,,1,
6-3753,3753,Trois Marches,Vezin-le-Coquet,48.10590400,-1.73998300,,,0,,1,
6-3766,3766,Trois Marches,Vezin-le-Coquet,48.10498400,-1.74067200,,,0,,1,
6-3955,3955,Tronchay,Saint-Sulpice-la-Forêt,48.21167200,-1.59081900,,,0,,1,
6-3959,3959,Tronchay,Saint-Sulpice-la-Forêt,48.21178100,-1.59052300,,,0,,1,
6-1377,1377,Trégain,Rennes,48.12679900,-1.65859500,,,0,,1,
6-1404,1404,Trégain,Rennes,48.12673100,-1.65847500,,,0,,1,
6-2404,2404,Trégor,Betton,48.18300700,-1.64607500,,,0,,2,
6-2419,2419,Trégor,Betton,48.18319600,-1.64638300,,,0,,2,
6-2448,2448,Trégor,Betton,48.18375300,-1.64630600,,,0,,1,
6-2449,2449,Trégor,Betton,48.18358500,-1.64622700,,,0,,1,
6-2544,2544,Trémelière,Le Rheu,48.10333000,-1.80308400,,,0,,1,
6-2545,2545,Trémelière,Le Rheu,48.10352600,-1.80285300,,,0,,1,
6-4162,4162,Turbanière,Brécé,48.10841500,-1.50786000,,,0,,1,
6-4163,4163,Turbanière,Brécé,48.10821700,-1.50735600,,,0,,1,
6-1006,1006,Turmel,Rennes,48.12229200,-1.65075200,,,0,,1,
6-1034,1034,Turmel,Rennes,48.12216900,-1.65063700,,,0,,1,
6-1683,1683,Turmel,Rennes,48.12165400,-1.65108100,,,0,,1,
6-1684,1684,Turmel,Rennes,48.12154400,-1.65120300,,,0,,1,
6-3204,3204,Télégraphe,Orgères,47.98333600,-1.66001500,,,0,,2,
6-1296,1296,Université,Rennes,48.11933000,-1.70450600,,,0,,1,
6-1308,1308,Université,Rennes,48.11890700,-1.70472800,,,0,,1,
6-2808,2808,Uttenreuth,Saint-Grégoire,48.15682000,-1.68736500,,,0,,1,
6-2836,2836,Uttenreuth,Saint-Grégoire,48.15700500,-1.68726600,,,0,,1,
6-3019,3019,Val Blanc,Chantepie,48.08043700,-1.63092900,,,0,,2,
6-3020,3020,Val Blanc,Chantepie,48.08072500,-1.63051200,,,0,,2,
6-2609,2609,Val d'Orson,Vern-sur-Seiche,48.06413200,-1.62324800,,,0,,1,
6-2614,2614,Val d'Orson,Vern-sur-Seiche,48.06393200,-1.62272800,,,0,,1,
6-2262,2262,Vallon,Saint-Jacques-de-la-Lande,48.06891800,-1.69785600,,,0,,1,
6-2702,2702,Vallon,Noyal-Châtillon-sur-Seiche,48.06844600,-1.69757800,,,0,,2,
6-3755,3755,Vallée,Vezin-le-Coquet,48.12020800,-1.76539200,,,0,,1,
6-3764,3764,Vallée,Vezin-le-Coquet,48.12039700,-1.76559800,,,0,,1,
6-1718,1718,Vaneau,Rennes,48.10932700,-1.69297100,,,0,,1,
6-1719,1719,Vaneau,Rennes,48.10932000,-1.69277600,,,0,,1,
6-2627,2627,Vaugon,Vern-sur-Seiche,48.03149100,-1.59947000,,,0,,1,
6-2628,2628,Vaugon,Vern-sur-Seiche,48.03125800,-1.59952300,,,0,,1,
6-4323,4323,Verdais,L'Hermitage,48.13052600,-1.83374000,,,0,,2,
6-4002,4002,Verdaudais,Acigné,48.13689000,-1.53313400,,,0,,1,
6-4013,4013,Verdaudais,Acigné,48.13723000,-1.53283500,,,0,,1,
6-2079,2079,Verger,Cesson-Sévigné,48.12878900,-1.60616600,,,0,,2,
6-2084,2084,Verger,Cesson-Sévigné,48.12902400,-1.60479100,,,0,,2,
6-2629,2629,Vern Eglise,Vern-sur-Seiche,48.04720200,-1.60254000,,,0,,1,
6-2634,2634,Vern Eglise,Vern-sur-Seiche,48.04699400,-1.60271600,,,0,,1,
6-2646,2646,Vern Gare,Vern-sur-Seiche,48.04697700,-1.59594600,,,0,,2,
6-2647,2647,Vern Gare,Vern-sur-Seiche,48.04684600,-1.59586700,,,0,,2,
6-2621,2621,Vern La Touche,Vern-sur-Seiche,48.04069700,-1.60235000,,,0,,2,
6-2305,2305,Vert Buisson,Bruz,48.02934000,-1.75792800,,,0,,1,
6-2322,2322,Vert Buisson,Bruz,48.02944400,-1.75804100,,,0,,1,
6-1205,1205,Veyettes,Rennes,48.09713900,-1.62927600,,,0,,1,
6-1251,1251,Veyettes,Rennes,48.09705700,-1.62911800,,,0,,1,
6-3757,3757,Vezin Centre,Vezin-le-Coquet,48.11887700,-1.75669500,,,0,,1,
6-3762,3762,Vezin Centre,Vezin-le-Coquet,48.11923000,-1.75549900,,,0,,1,
6-3774,3774,Vezin Centre,Vezin-le-Coquet,48.11900400,-1.75687600,,,0,,2,
6-2070,2070,Victoire,Cesson-Sévigné,48.14507600,-1.60868700,,,0,,1,
6-2073,2073,Victoire,Cesson-Sévigné,48.14507500,-1.60843800,,,0,,1,
6-2348,2348,Victor Hugo,Bruz,48.02347800,-1.74338300,,,0,,1,
6-2353,2353,Victor Hugo,Bruz,48.02338600,-1.74308600,,,0,,1,
6-4055,4055,Viennais,La Chapelle-des-Fougeretz,48.17408400,-1.73522700,,,0,,1,
6-4058,4058,Viennais,La Chapelle-des-Fougeretz,48.17398300,-1.73515600,,,0,,1,
6-2914,2914,Vieux Bourg,Chartres-de-Bretagne,48.03704200,-1.69703800,,,0,,1,
6-2922,2922,Vieux Bourg,Chartres-de-Bretagne,48.03670400,-1.69720600,,,0,,1,
6-4524,4524,Vieux Moulin,Gévezé,48.21995700,-1.78782700,,,0,,1,
6-4525,4525,Vieux Moulin,Gévezé,48.21998300,-1.78750000,,,0,,2,
6-1752,1752,Vieux St-Etienne,Rennes,48.11524600,-1.68428600,,,0,,1,
6-3708,3708,Vigne,Saint-Gilles,48.15282300,-1.82063800,,,0,,1,
6-3711,3711,Vigne,Saint-Gilles,48.15412600,-1.81998100,,,0,,1,
6-2013,2013,Vilaine,Cesson-Sévigné,48.11636300,-1.60733200,,,0,,1,
6-2023,2023,Vilaine,Cesson-Sévigné,48.11551500,-1.60720300,,,0,,1,
6-4305,4305,Village,L'Hermitage,48.12459800,-1.81150500,,,0,,1,
6-4308,4308,Village,L'Hermitage,48.12506100,-1.81304800,,,0,,1,
6-2101,2101,Village Collectivités,Cesson-Sévigné,48.13174300,-1.59791900,,,0,,1,
6-3316,3316,Village Collectivités,Thorigné-Fouillard,48.13242000,-1.59619000,,,0,,1,
6-4267,4267,Ville aux Archers,La Chapelle-Thouarault,48.12258400,-1.86817300,,,0,,1,
6-4270,4270,Ville aux Archers,La Chapelle-Thouarault,48.12267800,-1.86846200,,,0,,2,
6-3878,3878,Ville Noublée,Mordelles,48.08622600,-1.85440200,,,0,,2,
6-3879,3879,Ville Noublée,Mordelles,48.08648800,-1.85411800,,,0,,2,
6-1317,1317,Villebois-Mareuil,Rennes,48.10009000,-1.64935800,,,0,,1,
6-1326,1326,Villebois-Mareuil,Rennes,48.10122600,-1.64959300,,,0,,1,
6-1470,1470,Villebois-Mareuil,Rennes,48.10084400,-1.65103400,,,0,,1,
6-9244,9244,Villebois-Mareuil,Rennes,48.10020900,-1.65047000,,,0,,2,
6-1413,1413,Villejean-Churchill,Rennes,48.11863000,-1.70796100,,,0,,1,
6-1423,1423,Villejean-Churchill,Rennes,48.11849100,-1.70814700,,,0,,1,
6-1297,1297,Villejean-Université,Rennes,48.12193500,-1.70371200,,,0,,1,
6-1307,1307,Villejean-Université,Rennes,48.12172800,-1.70394400,,,0,,1,
6-1494,1494,Villejean-Université,Rennes,48.12122400,-1.70294300,,,0,,1,
6-1497,1497,Villejean-Université,Rennes,48.12097600,-1.70294700,,,0,,1,
6-1519,1519,Villejean-Université,Rennes,48.12107000,-1.70294800,,,0,,1,
6-1529,1529,Villejean-Université,Rennes,48.12116000,-1.70294300,,,0,,1,
6-1553,1553,Villejean-Université,Rennes,48.12129700,-1.70233900,,,0,,1,
6-1669,1669,Villejean-Université,Rennes,48.12134700,-1.70558700,,,0,,1,
6-5002,5002,Villejean-Université,Rennes,48.12119700,-1.70388200,,,0,6-15002,1,
6-5017,5017,Villejean-Université,Rennes,48.12128300,-1.70387900,,,0,6-15002,1,
6-1572,1572,Vincennes,Rennes,48.11801100,-1.67524700,,,0,,1,
6-3244,3244,Violais,Orgères,47.97283900,-1.64858100,,,0,,2,
6-3255,3255,Violais,Orgères,47.97281900,-1.64871000,,,0,,2,
6-1112,1112,Vitré Danton,Rennes,48.11891700,-1.65110100,,,0,,1,
6-1151,1151,Vitré Danton,Rennes,48.11874100,-1.65156200,,,0,,1,
6-1201,1201,Vitré Foulon,Rennes,48.11917700,-1.64892300,,,0,,1,
6-1767,1767,Vitré Foulon,Rennes,48.11955900,-1.65018300,,,0,,1,
6-3858,3858,Vivier des Bois,Mordelles,48.08824200,-1.79865200,,,0,,2,
6-3859,3859,Vivier des Bois,Mordelles,48.08809100,-1.79998100,,,0,,2,
6-2806,2806,Vivier Louis,Saint-Grégoire,48.15901200,-1.68560100,,,0,,1,
6-2824,2824,Vivier Louis,Saint-Grégoire,48.15887600,-1.68514500,,,0,,1,
6-3507,3507,Vizeule,Montgermont,48.14896700,-1.70403100,,,0,,1,
6-3508,3508,Vizeule,Montgermont,48.14901700,-1.70387400,,,0,,1,
6-1261,1261,Volney,Rennes,48.12410000,-1.66814500,,,0,,1,
6-1281,1281,Volney,Rennes,48.12438500,-1.66758400,,,0,,2,
6-1656,1656,Volney,Rennes,48.12525400,-1.66784500,,,0,,1,
6-1657,1657,Volney,Rennes,48.12527800,-1.66761600,,,0,,1,
6-1382,1382,Voltaire,Rennes,48.10508000,-1.69878700,,,0,,1,
6-1398,1398,Voltaire,Rennes,48.10522100,-1.69870500,,,0,,1,
6-3324,3324,ZA Bellevue,Thorigné-Fouillard,48.15339500,-1.59019700,,,0,,1,
6-3834,3834,ZA Bourgbarré,Saint-Armel,48.00704800,-1.59707800,,,0,,1,
6-3835,3835,ZA Bourgbarré,Bourgbarré,48.00685300,-1.59715900,,,0,,1,
6-3225,3225,ZA L'Hermitière,Orgères,47.96260800,-1.68489400,,,0,,2,
6-3248,3248,ZA L'Hermitière,Orgères,47.96263800,-1.68500500,,,0,,2,
6-4754,4754,ZA Le Rachat,Laillé,47.97359900,-1.71482900,,,0,,2,
6-4755,4755,ZA Le Rachat,Laillé,47.97367900,-1.71479100,,,0,,2,
6-1480,1480,ZA Saint-Sulpice,Rennes,48.13199200,-1.63490500,,,0,,1,
6-1484,1484,ZA Saint-Sulpice,Rennes,48.13186000,-1.63591700,,,0,,1,
6-1630,1630,ZA Saint-Sulpice,Rennes,48.13257600,-1.63612400,,,0,,1,
6-1631,1631,ZA Saint-Sulpice,Rennes,48.13236900,-1.63620400,,,0,,1,
6-3751,3751,ZI Ouest,Vezin-le-Coquet,48.10738500,-1.73929200,,,0,,1,
